gm_Id,Id_W,L,VDS,gm_gds
6.93963885155772,122.400743581316,4.5e-08,1.0,18.24368548153277
6.338005208419336,141.5792343632105,4.5e-08,1.0,17.30623833295503
5.793627481260158,161.7136152868723,4.5e-08,1.0,16.38182774247041
5.304861075105682,182.6280359250347,4.5e-08,1.0,15.48771753405524
4.868160787309608,204.1635846852053,4.5e-08,1.0,14.6349144523478
4.478991808659226,226.1807299608135,4.5e-08,1.0,13.82948109351195
4.132469568270566,248.5594189707237,4.5e-08,1.0,13.07385731408514
3.823768239023954,271.1977923117516,4.5e-08,1.0,12.36799676797325
3.548355929280835,294.0102170138202,4.5e-08,1.0,11.71025792562145
3.302111004841625,316.9250983279044,4.5e-08,1.0,11.09805926111535
3.081362553578876,339.8827413212613,4.5e-08,1.0,10.528337433578
2.882885798853387,362.8334023737441,4.5e-08,1.0,9.99785361740752
2.703873080489221,385.7355877707471,4.5e-08,1.0,9.50338890351386
2.541893467005979,408.5546083681224,4.5e-08,1.0,9.041861841856988
2.394848849866157,431.2613739357803,4.5e-08,1.0,8.610393125086816
2.260930952973788,453.8313994996892,4.5e-08,1.0,8.206335496727178
21.9084367157269,2.148848592491907e-05,4.5e-08,1.1,43.00676673080397
23.83271432368556,0.3505061349636105,4.5e-08,1.1,35.05836765735615
22.48478923190594,0.5835088217625197,4.5e-08,1.1,33.30374401408758
21.07160249196565,0.9422040369989731,4.5e-08,1.1,31.49810174435468
19.67241192357901,1.474819263613043,4.5e-08,1.1,29.76112050348538
18.3611029349489,2.240406047841849,4.5e-08,1.1,28.20681423144329
17.18897786217187,3.311429002769375,4.5e-08,1.1,26.91942339028344
16.17613633214435,4.77809896355854,4.5e-08,1.1,25.94019369638178
15.3128688608866,6.753686365013785,4.5e-08,1.1,25.26670403425117
14.56773391661654,9.379137563377045,4.5e-08,1.1,24.86019681092097
13.89799053326628,12.82473372795838,4.5e-08,1.1,24.65550877637043
13.25958916246493,17.28631250207658,4.5e-08,1.1,24.57104971024111
12.61547483433964,22.97402979372402,4.5e-08,1.1,24.51906561749438
11.94143718633373,30.09329563117177,4.5e-08,1.1,24.41690560346784
11.22869631237451,38.82040408818476,4.5e-08,1.1,24.19838858068233
10.48280341890355,49.27837069316072,4.5e-08,1.1,23.82251957716067
9.719483723090075,61.51966859757907,4.5e-08,1.1,23.27669503428664
8.959074928943007,75.52070293182294,4.5e-08,1.1,22.57353486999046
8.221441898672866,91.18876680141146,4.5e-08,1.1,21.74309984446542
7.522596535362765,108.3781928560184,4.5e-08,1.1,20.82366234606782
6.873282464761123,126.9104355873944,4.5e-08,1.1,19.85382095070504
